2,2589760,1,336.724704,0,872415232,1099511627776,6,499,0,1,76,0
2,2517300,1,343.596256,0,3489660928,1099511627776,11,499,0,1,77,0
2,2523146,1,343.951255,0,6106906624,1099511627776,17,499,0,1,78,0
2,2523590,1,344.304298,0,8724152320,1099511627776,17,499,0,1,78,0
2,2522172,1,344.639441,0,11341398016,1099511627776,20,499,0,1,78,0
2,2515506,1,345.179412,0,13958643712,1099511627776,20,499,0,1,78,0
2,2516915,1,345.189814,0,16575889408,1099511627776,22,499,0,1,78,0
2,2512925,1,345.620429,0,19193135104,1099511627776,22,499,0,1,79,0
2,2512775,1,345.630568,0,21810380800,1099511627776,23,499,0,1,78,0
2,2509684,1,346.152129,0,23555211264,1099511627776,23,499,0,1,78,0
2,2506714,1,346.302598,0,26172456960,1099511627776,23,499,0,1,78,0
2,2506956,1,346.321021,0,28789702656,1099511627776,23,499,0,1,78,0
2,2504085,1,346.674067,0,31406948352,1099511627776,23,499,0,1,78,0
2,2505311,1,346.576053,0,34024194048,1099511627776,23,499,0,1,78,0
2,2506592,1,346.486677,0,36641439744,1099511627776,23,499,0,1,78,0
2,2507739,1,346.410954,0,39258685440,1099511627776,23,499,0,1,78,0
2,2508704,1,346.347140,0,41875931136,1099511627776,23,499,0,1,78,0
2,2509312,1,346.307003,0,43620761600,1099511627776,23,499,0,1,78,0
2,2509928,1,346.279169,0,46238007296,1099511627776,23,499,0,1,78,0
2,2510479,1,346.203131,0,48855252992,1099511627776,23,499,0,1,77,0
2,2511121,1,346.161392,0,51472498688,1099511627776,23,499,0,1,77,0
2,2511734,1,346.118925,0,54089744384,1099511627776,23,499,0,1,77,0
2,2512154,1,345.998912,1703936,56706990080,1099511627776,24,499,0,1,77,0
2,2512669,1,345.925378,1703936,59324235776,1099511627776,26,499,0,1,77,0
2,2513190,1,345.894540,1703936,61941481472,1099511627776,28,499,0,1,77,0
2,2513528,1,345.884214,1703936,64558727168,1099511627776,28,499,0,1,76,0
2,2514430,1,345.727369,1703936,67175972864,1099511627776,28,499,0,1,76,0
2,2514720,1,345.714464,1703936,68920803328,1099511627776,28,499,0,1,76,0
2,2515091,1,345.645737,1703936,71538049024,1099511627776,28,499,0,1,76,0
2,2515826,1,345.516889,1703936,74155294720,1099511627776,28,499,0,1,76,0
2,2516572,1,345.382023,1703936,76772540416,1099511627776,28,499,0,1,76,0
2,2516918,1,345.337201,1703936,79389786112,1099511627776,28,499,0,1,76,0
2,2518221,1,345.159273,1703936,82007031808,1099511627776,28,499,0,1,76,0
2,2518552,1,345.060383,1703936,84624277504,1099511627776,28,499,0,1,75,0
2,2519084,1,344.964015,1703936,87241523200,1099511627776,28,499,0,1,75,0
2,2520443,1,344.802833,1703936,89858768896,1099511627776,28,499,0,1,75,0
2,2521756,1,344.650388,1703936,92476014592,1099511627776,28,499,0,1,75,0
2,2522987,1,344.505470,1703936,95093260288,1099511627776,28,499,0,1,75,0
2,2524161,1,344.367500,1703936,97710505984,1099511627776,28,499,0,1,75,0
2,2525278,1,344.239752,1703936,100327751680,1099511627776,28,499,0,1,75,0
2,2525735,1,344.158364,1703936,102072582144,1099511627776,28,499,0,1,75,0
2,2526424,1,344.078784,1703936,104689827840,1099511627776,28,499,0,1,75,0
2,2527436,1,343.962030,1703936,107307073536,1099511627776,28,499,0,1,75,0
2,2528393,1,343.850086,1703936,109924319232,1099511627776,28,499,0,1,74,0
2,2528398,1,343.800874,3407872,112541564928,1099511627776,28,499,0,1,75,0
2,2530133,1,343.646102,3407872,115158810624,1099511627776,28,499,0,1,74,0
