2,163453,1,333.433280,0,109547334,1421219827456,0,12645,0,1,75,495430
2,159768,1,341.048954,0,273125190,1421219827456,0,12645,0,1,75,495430
2,157459,1,346.046656,0,436703046,1421219827456,0,12645,0,1,76,495430
2,156076,1,349.132489,0,600280902,1421219827456,0,12645,0,1,76,495430
2,154614,1,352.444126,0,763858758,1421219827456,0,12645,0,1,77,495430
2,153496,1,355.008740,0,927436614,1421219827456,0,12645,0,1,77,495430
2,149536,1,355.917045,0,1091014470,1421219827456,3607,12645,0,1,78,495430
2,149529,1,357.049747,0,1254592326,1421219827456,3607,12645,0,1,78,495430
2,149680,1,357.536356,0,1418170182,1421219827456,3607,12645,0,1,78,495430
2,149625,1,358.346950,0,1581748038,1421219827456,3607,12645,0,1,78,495430
2,149739,1,358.617345,0,1745325894,1421219827456,3607,12645,0,1,79,495430
2,149919,1,358.635951,0,1908903750,1421219827456,3607,12645,0,1,79,495430
2,150141,1,358.477947,0,2072481606,1421219827456,3607,12645,0,1,79,495430
2,150357,1,358.284826,0,2236059462,1421219827456,3607,12645,0,1,79,495430
2,150396,1,358.473142,0,2399637318,1421219827456,3607,12645,0,1,79,495430
2,150423,1,358.654968,0,2563215174,1421219827456,3607,12645,0,1,79,495430
2,150406,1,358.915233,0,2726793030,1421219827456,3607,12645,0,1,79,495430
2,150340,1,359.267539,0,2890370886,1421219827456,3607,12645,0,1,79,495430
2,150307,1,359.519372,0,3053948742,1421219827456,3607,12645,0,1,78,495430
2,150311,1,359.661392,0,3217526598,1421219827456,3607,12645,0,1,78,495430
2,150265,1,359.912269,0,3381104454,1421219827456,3607,12645,0,1,78,495430
2,150276,1,360.014624,0,3544682310,1421219827456,3607,12645,0,1,78,495430
2,150413,1,359.799820,0,3708260166,1421219827456,3607,12645,0,1,78,495430
2,150524,1,359.640071,0,3871838022,1421219827456,3607,12645,0,1,77,495430
2,150609,1,359.528932,0,4035415878,1421219827456,3607,12645,0,1,77,495430
2,150675,1,359.460151,0,4198993734,1421219827456,3607,12645,0,1,77,495430
2,150751,1,359.360469,0,4362571590,1421219827456,3607,12645,0,1,77,495430
2,150806,1,359.304298,0,4526149446,1421219827456,3607,12645,0,1,77,495430
2,150933,1,359.072532,0,4689727302,1421219827456,3607,12645,0,1,77,495430
2,151083,1,358.781024,0,4853305158,1421219827456,3607,12645,0,1,77,495430
2,151215,1,358.527704,0,5016883014,1421219827456,3607,12645,0,1,76,495430
2,151316,1,358.346521,0,5180460870,1421219827456,3607,12645,0,1,76,495430
2,151464,1,358.048677,0,5344038726,1421219827456,3607,12645,0,1,76,495430
2,151570,1,357.849261,0,5507616582,1421219827456,3607,12645,0,1,76,495430
2,151667,1,357.667230,0,5671194438,1421219827456,3607,12645,0,1,76,495430
2,151729,1,357.567833,0,5834772294,1421219827456,3607,12645,0,1,76,495430
2,151741,1,357.582428,0,5998350150,1421219827456,3607,12645,0,1,76,495430
2,151796,1,357.494881,0,6161928006,1421219827456,3607,12645,0,1,76,495430
2,151814,1,357.489714,0,6325505862,1421219827456,3607,12645,0,1,75,495430
2,151787,1,357.591866,0,6489083718,1421219827456,3607,12645,0,1,75,495430
2,151800,1,357.595446,0,6652661574,1421219827456,3607,12645,0,1,75,495430
2,151789,1,357.654828,0,6816239430,1421219827456,3607,12645,0,1,75,495430
2,151794,1,357.676649,0,6979817286,1421219827456,3607,12645,0,1,75,495430
2,151612,1,358.109149,0,7143395142,1421219827456,3607,12645,0,1,75,495430
2,151513,1,358.345962,0,7306972998,1421219827456,3607,12645,0,1,75,495430
2,151468,1,358.452448,0,7470550854,1421219827456,3607,12645,0,1,75,495430
2,151445,1,358.509033,0,7634128710,1421219827456,3607,12645,0,1,75,495430
2,151472,1,358.444773,0,7797706566,1421219827456,3607,12645,0,1,75,495430
2,151551,1,358.256775,0,7961284422,1421219827456,3607,12645,0,1,75,495430
2,152131,1,358.215186,0,8124862278,1421219827456,3607,12645,0,1,74,495430
2,152175,1,358.111964,0,8288440134,1421219827456,3607,12645,0,1,74,495430
2,152224,1,357.997572,0,8452017990,1421219827456,3607,12645,0,1,74,495430
2,152267,1,357.897125,0,8615595846,1421219827456,3607,12645,0,1,74,495430
2,152291,1,357.840651,0,8779173702,1421219827456,3607,12645,0,1,74,495430
2,152259,1,357.916805,0,8942751558,1421219827456,3607,12645,0,1,74,495430
2,152228,1,357.991593,0,9106329414,1421219827456,3607,12645,0,1,74,495430
2,152222,1,358.006313,0,9269907270,1421219827456,3607,12645,0,1,74,495430
2,152281,1,357.866561,0,9433485126,1421219827456,3607,12645,0,1,74,495430
2,152276,1,357.878328,0,9597062982,1421219827456,3607,12645,0,1,74,495430
2,152302,1,357.818516,0,9760640838,1421219827456,3607,12645,0,1,74,495430
2,152335,1,357.720543,0,9924218694,1421219827456,3674,12645,0,1,74,495430
2,152348,1,357.691324,0,10087796550,1421219827456,3674,12645,0,1,74,495430
2,152392,1,357.587083,0,10251374406,1421219827456,3674,12645,0,1,74,495430
2,152485,1,357.368725,0,10414952262,1421219827456,3674,12645,0,1,74,495430
2,152494,1,357.348644,0,10578530118,1421219827456,3674,12645,0,1,74,495430
2,152457,1,357.428894,0,10742107974,1421219827456,3674,12645,0,1,73,495430
2,152487,1,357.360871,0,10905685830,1421219827456,3674,12645,0,1,73,495430
2,152472,1,357.397214,0,11069263686,1421219827456,3674,12645,0,1,73,495430
2,152483,1,357.371643,0,11232841542,1421219827456,3674,12645,0,1,73,495430
2,152463,1,357.416761,0,11396419398,1421219827456,3674,12645,0,1,73,495430
2,152443,1,357.466763,0,11559997254,1421219827456,3674,12645,0,1,73,495430
2,152348,1,357.687556,0,11723575110,1421219827456,3674,12645,0,1,73,495430
2,152292,1,357.821384,0,11887152966,1421219827456,3674,12645,0,1,73,495430
2,152243,1,357.936435,0,12050730822,1421219827456,3674,12645,0,1,74,495430
